txn_id,account_id,txn_type,amount,txn_timestamp,channel,status,created_at
38963,20036,Debit,89242.08,2024-08-25 05:20:28.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
38964,20829,Credit,71660.37,2024-08-25 06:32:01.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
38965,21636,Debit,78361.65,2024-08-25 07:04:09.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
38966,23538,Debit,31402.56,2024-08-25 07:12:21.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
38967,23265,Debit,27110.46,2024-08-25 08:18:49.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
38968,22369,Credit,20757.41,2024-08-25 08:22:41.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
38969,23458,Debit,77859.25,2024-08-25 08:25:28.0000000,ATM,FAILED,2026-05-16 10:42:30.8129806
38970,22830,Debit,69888.99,2024-08-25 08:42:09.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
38971,23395,Debit,34275.19,2024-08-25 09:09:55.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
38972,23939,Debit,14196.50,2024-08-25 09:23:07.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
38973,21485,Debit,84682.06,2024-08-25 11:20:36.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
38974,22033,Credit,38489.37,2024-08-25 12:06:04.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
38975,20323,Debit,19055.95,2024-08-25 12:30:17.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
38976,21161,Credit,14526.62,2024-08-25 13:21:13.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
38977,22952,Credit,91976.02,2024-08-25 14:42:18.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
38978,21693,Credit,13103.31,2024-08-25 15:37:49.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
38979,21974,Credit,36031.38,2024-08-25 16:36:42.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
38980,22983,Debit,63255.93,2024-08-25 16:45:03.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
38981,23070,Debit,40866.82,2024-08-25 17:00:03.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
38982,21825,Credit,47798.30,2024-08-25 18:13:36.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
38983,22967,Credit,80281.92,2024-08-25 19:39:49.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
38984,22943,Debit,99923.52,2024-08-25 20:01:28.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
38985,22216,Credit,46775.06,2024-08-25 21:08:36.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
38986,22406,Credit,37944.82,2024-08-25 21:21:57.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
38987,23131,Credit,40735.61,2024-08-25 21:40:10.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
38988,22916,Debit,36973.95,2024-08-25 22:34:15.0000000,UPI,FAILED,2026-05-16 10:42:30.8129806
38989,21984,Debit,47429.76,2024-08-25 22:41:03.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
38990,21848,Credit,33377.50,2024-08-26 00:53:00.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
38991,20683,Debit,46315.39,2024-08-26 02:43:17.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
38992,22296,Debit,94551.17,2024-08-26 03:01:41.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
38993,23070,Debit,28692.70,2024-08-26 04:07:53.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
38994,23968,Debit,65222.28,2024-08-26 04:18:29.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
38995,23468,Debit,48744.66,2024-08-26 04:26:38.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
38996,20932,Debit,73266.40,2024-08-26 04:43:08.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
38997,23017,Credit,47281.98,2024-08-26 04:50:27.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
38998,22529,Credit,16138.18,2024-08-26 04:54:54.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
38999,20646,Debit,87254.63,2024-08-26 05:27:50.0000000,UPI,FAILED,2026-05-16 10:42:30.8129806
39000,24289,Debit,67609.13,2024-08-26 05:55:58.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39001,20500,Debit,52634.50,2024-08-26 06:49:52.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39002,24248,Debit,83125.26,2024-08-26 07:19:26.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39003,20669,Credit,97620.94,2024-08-26 08:15:54.0000000,NEFT,PENDING,2026-05-16 10:42:30.8129806
39004,22317,Credit,40999.00,2024-08-26 09:04:21.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39005,22039,Debit,35370.81,2024-08-26 09:21:34.0000000,RTGS,FAILED,2026-05-16 10:42:30.8129806
39006,20317,Debit,75383.86,2024-08-26 09:29:31.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39007,22648,Credit,45515.09,2024-08-26 10:19:39.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39008,20987,Credit,8668.31,2024-08-26 10:21:50.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39009,24292,Debit,35506.05,2024-08-26 11:29:44.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39010,24474,Credit,80882.35,2024-08-26 12:29:09.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39011,22166,Debit,70698.75,2024-08-26 12:50:53.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39012,21938,Debit,86298.09,2024-08-26 14:10:06.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39013,23871,Debit,14747.99,2024-08-26 14:14:39.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39014,23767,Debit,24467.77,2024-08-26 15:15:46.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39015,24335,Debit,21552.05,2024-08-26 15:53:22.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39016,20382,Credit,97136.15,2024-08-26 16:28:40.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39017,22841,Credit,16975.55,2024-08-26 16:47:41.0000000,NEFT,FAILED,2026-05-16 10:42:30.8129806
39018,21656,Credit,59833.21,2024-08-26 16:55:43.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39019,20664,Credit,63328.07,2024-08-26 17:17:49.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39020,20502,Credit,61927.45,2024-08-26 17:36:20.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39021,20620,Credit,69197.14,2024-08-26 17:46:03.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39022,21920,Debit,48443.77,2024-08-26 20:03:26.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39023,23627,Credit,8460.46,2024-08-26 20:10:26.0000000,UPI,FAILED,2026-05-16 10:42:30.8129806
39024,20217,Debit,70153.49,2024-08-26 20:37:06.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39025,23043,Debit,28182.38,2024-08-26 22:39:06.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39026,22662,Credit,7679.61,2024-08-26 22:57:56.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39027,20330,Credit,17061.62,2024-08-26 23:17:33.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39028,20936,Debit,28793.24,2024-08-26 23:31:25.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39029,21465,Credit,43300.71,2024-08-26 23:56:43.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39030,20423,Debit,86146.22,2024-08-27 00:01:32.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39031,22654,Debit,53696.61,2024-08-27 00:20:02.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39032,23346,Debit,47249.53,2024-08-27 00:52:27.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39033,21182,Debit,19206.65,2024-08-27 01:31:02.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39034,21691,Credit,95930.35,2024-08-27 02:19:12.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39035,23505,Debit,90860.74,2024-08-27 02:34:20.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39036,24209,Debit,81626.12,2024-08-27 02:35:24.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39037,20941,Debit,32382.81,2024-08-27 02:39:34.0000000,NEFT,FAILED,2026-05-16 10:42:30.8129806
39038,21781,Debit,56206.60,2024-08-27 03:06:08.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39039,23510,Credit,38945.82,2024-08-27 04:17:56.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39040,23472,Debit,40351.12,2024-08-27 04:24:26.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39041,22001,Debit,7305.92,2024-08-27 06:06:28.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39042,20018,Debit,14090.45,2024-08-27 06:33:53.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39043,20159,Debit,96120.76,2024-08-27 07:51:42.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39044,21034,Debit,61047.37,2024-08-27 09:11:02.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39045,20565,Debit,730.33,2024-08-27 10:39:39.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39046,20699,Credit,80937.68,2024-08-27 11:04:36.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39047,23127,Credit,8795.46,2024-08-27 11:23:42.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39048,21769,Credit,70844.76,2024-08-27 11:30:10.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39049,23228,Debit,62122.82,2024-08-27 11:34:44.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39050,20890,Credit,6388.83,2024-08-27 12:02:04.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39051,20391,Credit,53140.82,2024-08-27 12:32:04.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39052,22810,Credit,4838.79,2024-08-27 14:08:32.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39053,22173,Credit,6532.54,2024-08-27 14:19:04.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39054,23700,Credit,5212.77,2024-08-27 14:41:26.0000000,RTGS,FAILED,2026-05-16 10:42:30.8129806
39055,22267,Credit,25618.58,2024-08-27 15:12:39.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39056,24377,Debit,80196.75,2024-08-27 15:41:39.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39057,22488,Debit,36309.23,2024-08-27 17:12:12.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39058,23112,Credit,63989.87,2024-08-27 17:41:20.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39059,22519,Debit,12572.42,2024-08-27 17:58:22.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39060,21400,Credit,93293.19,2024-08-27 18:33:44.0000000,UPI,PENDING,2026-05-16 10:42:30.8129806
39061,21215,Credit,50473.65,2024-08-27 18:36:53.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39062,22482,Debit,2557.03,2024-08-27 18:57:39.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39063,22059,Credit,53786.93,2024-08-27 18:58:40.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39064,20415,Credit,18534.56,2024-08-27 19:22:37.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39065,23920,Debit,19662.06,2024-08-27 20:14:57.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39066,22910,Debit,60077.41,2024-08-27 22:35:46.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39067,22403,Debit,22715.71,2024-08-27 22:42:01.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39068,21580,Debit,21476.71,2024-08-27 23:48:31.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39069,21745,Credit,54141.89,2024-08-28 00:46:52.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39070,20261,Credit,23622.40,2024-08-28 01:24:51.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39071,20970,Debit,11140.21,2024-08-28 01:59:22.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39072,20095,Debit,40884.87,2024-08-28 02:43:19.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39073,23793,Credit,5294.64,2024-08-28 03:23:53.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39074,24082,Credit,90541.78,2024-08-28 03:45:49.0000000,POS,FAILED,2026-05-16 10:42:30.8129806
39075,24422,Credit,45208.59,2024-08-28 03:48:30.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39076,20875,Credit,1408.16,2024-08-28 03:51:40.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39077,23508,Debit,22542.74,2024-08-28 05:44:23.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39078,22719,Credit,95786.00,2024-08-28 05:53:07.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39079,24190,Debit,49689.45,2024-08-28 06:24:59.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39080,20336,Credit,35953.08,2024-08-28 06:29:30.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39081,21525,Debit,31579.64,2024-08-28 06:53:27.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39082,20164,Credit,41755.37,2024-08-28 07:16:19.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39083,22942,Debit,21255.26,2024-08-28 07:22:52.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39084,24464,Debit,74937.79,2024-08-28 07:22:59.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39085,20319,Debit,50879.69,2024-08-28 07:27:09.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39086,21279,Debit,75168.22,2024-08-28 08:08:13.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39087,21855,Debit,25512.73,2024-08-28 09:04:13.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39088,21809,Credit,245.10,2024-08-28 09:55:49.0000000,NEFT,FAILED,2026-05-16 10:42:30.8129806
39089,22944,Credit,96626.28,2024-08-28 10:19:05.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39090,21444,Credit,51255.40,2024-08-28 10:51:03.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39091,23766,Credit,8065.95,2024-08-28 11:45:23.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39092,20187,Credit,10464.75,2024-08-28 12:12:12.0000000,RTGS,FAILED,2026-05-16 10:42:30.8129806
39093,20428,Credit,43524.35,2024-08-28 12:20:52.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39094,21148,Credit,69556.90,2024-08-28 12:21:14.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39095,24121,Debit,39724.52,2024-08-28 13:13:48.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39096,21827,Debit,82033.23,2024-08-28 13:30:16.0000000,ATM,FAILED,2026-05-16 10:42:30.8129806
39097,23759,Credit,32973.04,2024-08-28 14:00:32.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39098,21681,Debit,4655.98,2024-08-28 14:20:33.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39099,23808,Debit,928.29,2024-08-28 14:41:25.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39100,20122,Debit,85958.48,2024-08-28 14:41:54.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39101,23295,Debit,98447.78,2024-08-28 15:12:34.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39102,20983,Credit,13366.61,2024-08-28 15:37:33.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39103,21254,Credit,6297.87,2024-08-28 16:41:44.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39104,20017,Credit,91449.32,2024-08-28 16:57:47.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39105,24098,Credit,10165.56,2024-08-28 18:22:03.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39106,20267,Debit,22917.58,2024-08-28 19:29:32.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39107,24019,Credit,80184.54,2024-08-28 19:36:15.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39108,21873,Debit,99798.63,2024-08-28 19:41:59.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39109,20251,Credit,48652.79,2024-08-28 21:55:49.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39110,24373,Debit,21156.00,2024-08-28 22:57:15.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39111,23607,Debit,84787.03,2024-08-28 23:14:05.0000000,NEFT,PENDING,2026-05-16 10:42:30.8129806
39112,21850,Debit,39491.72,2024-08-28 23:23:01.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39113,21721,Debit,27336.96,2024-08-28 23:45:02.0000000,POS,FAILED,2026-05-16 10:42:30.8129806
39114,22272,Credit,49092.61,2024-08-28 23:46:25.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39115,23623,Credit,85594.25,2024-08-28 23:57:51.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39116,20941,Debit,23376.78,2024-08-29 00:45:03.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39117,23485,Credit,42441.07,2024-08-29 02:07:36.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39118,20473,Credit,44479.94,2024-08-29 02:55:15.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39119,20514,Credit,83293.15,2024-08-29 03:23:11.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39120,22213,Debit,67632.92,2024-08-29 03:38:59.0000000,RTGS,FAILED,2026-05-16 10:42:30.8129806
39121,20300,Debit,78070.61,2024-08-29 03:49:35.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39122,22502,Debit,69369.24,2024-08-29 03:56:45.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39123,22687,Debit,59308.32,2024-08-29 06:43:11.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39124,23903,Debit,13327.68,2024-08-29 07:05:18.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39125,23962,Debit,83311.62,2024-08-29 07:20:07.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39126,22529,Debit,60767.14,2024-08-29 08:04:06.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39127,22123,Debit,70147.04,2024-08-29 08:17:46.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39128,22357,Debit,77896.92,2024-08-29 08:49:32.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39129,24172,Credit,31238.82,2024-08-29 09:12:11.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39130,24056,Debit,43787.71,2024-08-29 09:22:09.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39131,22435,Credit,54174.94,2024-08-29 09:54:43.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39132,23347,Debit,34347.96,2024-08-29 10:16:45.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39133,23005,Debit,25927.83,2024-08-29 11:52:56.0000000,RTGS,FAILED,2026-05-16 10:42:30.8129806
39134,22795,Credit,77705.59,2024-08-29 12:41:11.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39135,23783,Debit,75397.83,2024-08-29 12:45:09.0000000,ATM,FAILED,2026-05-16 10:42:30.8129806
39136,21565,Debit,83196.75,2024-08-29 14:19:59.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39137,21864,Debit,69699.83,2024-08-29 15:02:20.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39138,21599,Debit,31241.56,2024-08-29 15:25:20.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39139,22317,Debit,32767.53,2024-08-29 17:19:32.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39140,23569,Credit,52826.64,2024-08-29 18:13:32.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39141,21220,Credit,83575.99,2024-08-29 18:15:20.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39142,21880,Credit,34694.69,2024-08-29 18:29:27.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39143,23177,Credit,76617.31,2024-08-29 18:31:34.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39144,21801,Credit,30638.69,2024-08-29 19:10:13.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39145,21099,Credit,33918.69,2024-08-29 19:37:35.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39146,21121,Credit,75261.35,2024-08-29 20:13:22.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39147,23723,Credit,67889.68,2024-08-29 20:37:31.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39148,24124,Credit,20902.02,2024-08-29 20:53:03.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39149,23174,Debit,82719.42,2024-08-29 21:34:16.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39150,22910,Debit,78482.58,2024-08-29 21:42:57.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39151,24215,Credit,79762.07,2024-08-29 22:16:38.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39152,21608,Credit,47088.08,2024-08-29 22:23:44.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39153,23099,Credit,32931.10,2024-08-29 23:49:15.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39154,20150,Credit,84993.20,2024-08-30 00:01:06.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39155,20682,Debit,58862.48,2024-08-30 00:10:40.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39156,23226,Debit,93104.84,2024-08-30 00:36:36.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39157,20762,Credit,25457.32,2024-08-30 01:32:03.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39158,20183,Debit,97565.10,2024-08-30 01:33:10.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39159,22231,Debit,37983.88,2024-08-30 01:46:43.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39160,20173,Debit,38508.73,2024-08-30 02:18:36.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39161,22590,Debit,23957.78,2024-08-30 02:24:53.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39162,21858,Credit,96506.03,2024-08-30 05:14:27.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39163,20355,Debit,4067.45,2024-08-30 05:24:29.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39164,22202,Credit,47388.43,2024-08-30 05:25:53.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39165,22433,Debit,36611.61,2024-08-30 06:54:14.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39166,20733,Debit,16010.40,2024-08-30 07:51:44.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39167,20920,Debit,71353.02,2024-08-30 08:01:20.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39168,21335,Credit,89842.28,2024-08-30 08:25:46.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39169,23141,Debit,24432.57,2024-08-30 09:22:34.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39170,20361,Credit,49815.75,2024-08-30 09:59:05.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39171,20874,Debit,57863.58,2024-08-30 10:16:14.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39172,21087,Credit,39109.84,2024-08-30 10:30:29.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39173,20718,Credit,92161.66,2024-08-30 11:12:33.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39174,22543,Credit,46205.47,2024-08-30 11:16:54.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39175,20255,Credit,98279.75,2024-08-30 12:19:41.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39176,23835,Debit,29590.99,2024-08-30 12:33:46.0000000,POS,FAILED,2026-05-16 10:42:30.8129806
39177,24357,Credit,7417.41,2024-08-30 13:06:48.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39178,20523,Debit,57539.23,2024-08-30 13:52:37.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39179,22628,Debit,82351.67,2024-08-30 14:09:56.0000000,POS,SUCCESS,2026-05-16 10:42:30.8129806
39180,20416,Credit,38900.30,2024-08-30 14:32:23.0000000,POS,FAILED,2026-05-16 10:42:30.8129806
39181,23077,Credit,18591.38,2024-08-30 14:37:37.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39182,20918,Credit,73850.18,2024-08-30 15:34:16.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39183,20206,Credit,27161.42,2024-08-30 15:40:25.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39184,22130,Debit,76996.80,2024-08-30 15:55:57.0000000,ATM,PENDING,2026-05-16 10:42:30.8129806
39185,21091,Debit,26305.92,2024-08-30 16:22:29.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39186,20267,Credit,55773.10,2024-08-30 18:05:11.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39187,21767,Credit,88778.95,2024-08-30 20:04:37.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39188,21764,Credit,20541.25,2024-08-30 20:46:29.0000000,RTGS,FAILED,2026-05-16 10:42:30.8129806
39189,21510,Debit,82087.38,2024-08-30 21:28:54.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39190,20153,Debit,26616.42,2024-08-30 22:01:46.0000000,UPI,SUCCESS,2026-05-16 10:42:30.8129806
39191,20554,Credit,66100.42,2024-08-30 22:25:22.0000000,NEFT,SUCCESS,2026-05-16 10:42:30.8129806
39192,22619,Debit,24446.91,2024-08-30 22:26:07.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39193,22677,Debit,11545.47,2024-08-30 22:29:43.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
39194,23797,Credit,66435.93,2024-08-30 22:48:45.0000000,RTGS,SUCCESS,2026-05-16 10:42:30.8129806
39195,23843,Debit,59529.33,2024-08-30 23:12:40.0000000,ATM,SUCCESS,2026-05-16 10:42:30.8129806
