account_id,customer_id,account_type,balance,currency,branch_code,status,opened_date,created_at,updated_at
23062,2043,Savings,356049.09,INR,BR004,ACTIVE,2021-08-27,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23063,1776,Current,291744.36,INR,BR003,ACTIVE,2020-10-09,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23064,1671,Savings,174237.78,INR,BR004,ACTIVE,2021-11-10,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23065,1011,Savings,392839.09,INR,BR004,ACTIVE,2022-06-17,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23066,1008,Current,334416.71,INR,BR003,ACTIVE,2020-07-05,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23067,4225,Current,3702.73,INR,BR001,ACTIVE,2020-07-13,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23068,4697,Current,432702.17,INR,BR002,ACTIVE,2022-06-20,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23069,4732,Savings,199148.85,INR,BR004,ACTIVE,2023-11-25,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23070,2574,Savings,323078.35,INR,BR004,ACTIVE,2024-12-19,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23071,4207,Current,198987.39,INR,BR004,ACTIVE,2020-02-22,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23072,2397,Savings,440799.66,INR,BR001,ACTIVE,2021-06-12,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23073,1461,Savings,325766.89,INR,BR004,ACTIVE,2024-04-08,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23074,4307,Savings,290113.72,INR,BR004,ACTIVE,2020-12-20,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23075,3303,Savings,490152.11,INR,BR004,ACTIVE,2021-04-06,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23076,3634,Savings,141039.62,INR,BR003,ACTIVE,2025-01-12,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23077,2352,Savings,33561.89,INR,BR003,ACTIVE,2021-03-30,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23078,1362,Savings,258489.21,INR,BR004,ACTIVE,2021-02-17,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23079,2398,Savings,212584.90,INR,BR001,ACTIVE,2024-05-14,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23080,4051,Savings,227690.73,INR,BR001,ACTIVE,2024-06-24,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23081,1788,Savings,310432.31,INR,BR002,ACTIVE,2021-02-16,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23082,1209,Current,307945.70,INR,BR003,ACTIVE,2024-10-26,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23083,1267,Current,196739.88,INR,BR001,ACTIVE,2020-09-02,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23084,1656,Savings,431575.63,INR,BR004,ACTIVE,2020-12-27,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23085,1997,Current,326077.80,INR,BR003,ACTIVE,2023-05-08,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23086,1554,Savings,445065.93,INR,BR001,ACTIVE,2021-09-12,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23087,3784,Savings,456663.80,INR,BR002,ACTIVE,2020-05-18,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23088,4930,Savings,134472.67,INR,BR004,ACTIVE,2020-09-13,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23089,2530,Current,340600.38,INR,BR003,ACTIVE,2023-01-09,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23090,2588,Savings,159438.42,INR,BR002,ACTIVE,2021-05-18,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23091,1421,Savings,418378.10,INR,BR002,ACTIVE,2022-08-05,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23092,3356,Savings,366692.94,INR,BR003,ACTIVE,2022-10-23,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23093,3185,Savings,100175.10,INR,BR001,ACTIVE,2024-03-19,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23094,2443,Savings,469426.65,INR,BR004,ACTIVE,2024-01-04,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23095,3243,Savings,342056.02,INR,BR002,ACTIVE,2022-07-28,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23096,2119,Current,474367.92,INR,BR002,ACTIVE,2020-10-19,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23097,2514,Savings,101753.67,INR,BR003,ACTIVE,2021-08-27,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23098,2927,Savings,434982.84,INR,BR003,ACTIVE,2023-08-12,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23099,4330,Savings,334368.34,INR,BR003,ACTIVE,2024-12-06,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23100,2049,Savings,276591.01,INR,BR002,ACTIVE,2021-04-04,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23101,2256,Current,410435.94,INR,BR001,ACTIVE,2024-01-06,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23102,4404,Current,316799.08,INR,BR001,ACTIVE,2022-03-08,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23103,3654,Current,335130.48,INR,BR004,ACTIVE,2022-06-12,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23104,4062,Savings,157264.82,INR,BR003,ACTIVE,2022-07-21,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23105,3910,Savings,418274.59,INR,BR004,ACTIVE,2021-03-02,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23106,1221,Savings,347494.13,INR,BR002,ACTIVE,2024-10-25,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23107,3345,Savings,459430.48,INR,BR002,ACTIVE,2021-06-04,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23108,2227,Current,176411.96,INR,BR002,ACTIVE,2024-02-17,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23109,4059,Savings,166523.35,INR,BR004,ACTIVE,2024-01-21,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23110,2972,Savings,12927.58,INR,BR003,ACTIVE,2022-10-07,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23111,1343,Current,384534.06,INR,BR004,ACTIVE,2024-05-25,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23112,1593,Savings,165826.88,INR,BR004,ACTIVE,2020-08-23,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23113,2229,Savings,164278.94,INR,BR002,ACTIVE,2020-08-22,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23114,2985,Current,344653.57,INR,BR002,ACTIVE,2020-10-07,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23115,1892,Savings,127181.62,INR,BR001,ACTIVE,2024-02-22,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23116,3125,Savings,454601.22,INR,BR003,ACTIVE,2021-11-29,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23117,2574,Savings,269494.93,INR,BR003,ACTIVE,2024-09-30,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23118,1707,Savings,484769.14,INR,BR003,ACTIVE,2022-06-14,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23119,3000,Savings,39257.75,INR,BR004,ACTIVE,2022-04-05,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23120,2066,Savings,203279.26,INR,BR002,ACTIVE,2022-07-18,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23121,4527,Savings,191353.70,INR,BR002,ACTIVE,2023-12-08,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23122,2206,Savings,365479.94,INR,BR001,ACTIVE,2023-08-25,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23123,1757,Savings,107268.17,INR,BR004,ACTIVE,2024-04-17,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23124,2219,Savings,188297.58,INR,BR003,ACTIVE,2024-07-14,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23125,3638,Savings,455410.63,INR,BR004,ACTIVE,2022-04-24,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23126,2856,Savings,58160.89,INR,BR002,ACTIVE,2025-01-26,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23127,3000,Savings,372916.68,INR,BR001,ACTIVE,2020-04-01,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23128,3436,Savings,351540.07,INR,BR004,ACTIVE,2022-04-10,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23129,3975,Savings,66122.03,INR,BR002,ACTIVE,2024-09-07,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23130,3685,Savings,344556.85,INR,BR004,ACTIVE,2024-12-31,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23131,3189,Current,285322.11,INR,BR002,ACTIVE,2020-10-12,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23132,4099,Current,144473.65,INR,BR004,ACTIVE,2022-03-19,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23133,4387,Savings,156259.46,INR,BR003,ACTIVE,2021-07-04,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23134,2345,Savings,416663.15,INR,BR004,ACTIVE,2023-08-20,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23135,1448,Savings,116276.48,INR,BR004,ACTIVE,2021-08-07,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23136,2817,Savings,293223.23,INR,BR003,ACTIVE,2023-07-20,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23137,3341,Savings,340893.72,INR,BR004,ACTIVE,2020-01-23,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23138,2778,Savings,65820.95,INR,BR002,ACTIVE,2024-06-23,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23139,4308,Savings,466244.58,INR,BR002,ACTIVE,2023-09-30,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23140,3763,Current,131056.52,INR,BR002,ACTIVE,2021-11-08,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23141,3505,Savings,160098.63,INR,BR002,ACTIVE,2024-04-22,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23142,3940,Savings,333391.75,INR,BR002,ACTIVE,2022-11-01,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23143,1839,Savings,40017.63,INR,BR003,ACTIVE,2023-05-27,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23144,3702,Current,314178.73,INR,BR003,ACTIVE,2024-03-26,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23145,2630,Savings,458098.95,INR,BR004,ACTIVE,2022-11-24,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23146,1664,Savings,125296.19,INR,BR002,ACTIVE,2021-12-23,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23147,1765,Savings,181591.96,INR,BR004,ACTIVE,2021-02-14,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23148,4139,Savings,116934.64,INR,BR002,ACTIVE,2022-02-13,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23149,1176,Current,409565.61,INR,BR004,ACTIVE,2024-03-04,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23150,1510,Savings,125801.49,INR,BR003,ACTIVE,2021-08-01,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23151,4687,Current,173967.49,INR,BR002,ACTIVE,2022-02-17,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23152,4163,Savings,300909.89,INR,BR003,ACTIVE,2020-02-09,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23153,3753,Current,202872.66,INR,BR004,ACTIVE,2021-09-05,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23154,2190,Savings,33669.19,INR,BR003,ACTIVE,2024-09-23,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23155,1602,Savings,473912.61,INR,BR003,ACTIVE,2021-08-13,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23156,1838,Savings,169612.32,INR,BR003,ACTIVE,2022-11-19,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23157,4899,Savings,223379.96,INR,BR001,ACTIVE,2024-11-18,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23158,2002,Savings,84605.12,INR,BR004,ACTIVE,2022-05-13,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23159,4852,Savings,432809.77,INR,BR004,ACTIVE,2023-08-10,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23160,4510,Current,146422.97,INR,BR002,ACTIVE,2025-01-16,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23161,3099,Savings,10891.70,INR,BR002,ACTIVE,2024-03-04,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23162,4750,Savings,158884.89,INR,BR002,ACTIVE,2023-02-10,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23163,3734,Current,492045.78,INR,BR003,ACTIVE,2021-08-29,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23164,4811,Savings,74274.59,INR,BR004,ACTIVE,2020-07-02,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23165,3314,Savings,39345.21,INR,BR003,ACTIVE,2021-10-06,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23166,4593,Current,289509.62,INR,BR004,ACTIVE,2020-01-18,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23167,2111,Current,186461.61,INR,BR003,ACTIVE,2020-10-01,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23168,3654,Savings,397692.67,INR,BR002,ACTIVE,2024-04-25,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23169,3045,Current,366211.99,INR,BR003,ACTIVE,2023-11-02,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23170,4124,Savings,93524.10,INR,BR001,ACTIVE,2022-10-08,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23171,4251,Savings,282751.52,INR,BR002,ACTIVE,2020-06-28,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23172,4350,Savings,17185.57,INR,BR001,ACTIVE,2021-03-21,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23173,4311,Savings,220299.64,INR,BR001,ACTIVE,2020-09-15,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23174,1585,Savings,357312.56,INR,BR002,ACTIVE,2023-12-20,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23175,3387,Savings,208064.44,INR,BR001,ACTIVE,2020-06-04,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23176,2096,Savings,59859.12,INR,BR001,ACTIVE,2022-07-03,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23177,1374,Savings,31705.26,INR,BR004,ACTIVE,2023-07-13,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23178,1580,Savings,433190.71,INR,BR003,ACTIVE,2024-02-17,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23179,1517,Current,445772.15,INR,BR001,ACTIVE,2020-04-04,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23180,4923,Savings,172203.15,INR,BR003,ACTIVE,2025-01-12,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23181,2262,Current,82921.99,INR,BR001,ACTIVE,2022-12-26,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23182,4538,Current,489329.49,INR,BR002,ACTIVE,2020-10-20,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23183,1121,Savings,273386.04,INR,BR002,ACTIVE,2021-08-01,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23184,2437,Savings,238850.87,INR,BR004,ACTIVE,2022-03-20,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23185,2747,Savings,414657.81,INR,BR002,ACTIVE,2022-01-17,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23186,4846,Current,85265.80,INR,BR004,ACTIVE,2020-05-01,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23187,3885,Savings,290414.87,INR,BR002,ACTIVE,2023-06-12,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23188,3618,Savings,445191.02,INR,BR003,ACTIVE,2021-02-23,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23189,1043,Savings,12511.17,INR,BR001,ACTIVE,2023-10-12,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23190,2528,Savings,336796.91,INR,BR001,ACTIVE,2020-08-13,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23191,4269,Savings,276160.55,INR,BR004,ACTIVE,2022-09-15,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23192,3043,Savings,475449.59,INR,BR002,ACTIVE,2020-10-16,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23193,3120,Savings,177720.22,INR,BR003,ACTIVE,2024-01-09,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23194,3139,Savings,446894.70,INR,BR003,ACTIVE,2021-10-27,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23195,4621,Savings,155183.87,INR,BR002,ACTIVE,2020-07-19,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23196,1491,Current,215501.92,INR,BR001,ACTIVE,2022-02-14,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23197,2850,Savings,107430.49,INR,BR002,ACTIVE,2024-03-15,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23198,1749,Savings,431931.92,INR,BR001,ACTIVE,2024-05-11,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23199,4046,Current,98509.42,INR,BR002,ACTIVE,2024-10-19,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23200,1383,Savings,429647.48,INR,BR001,ACTIVE,2021-05-24,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23201,1805,Current,228351.08,INR,BR004,ACTIVE,2022-09-03,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23202,2490,Savings,417707.66,INR,BR003,ACTIVE,2022-11-16,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23203,2178,Current,132979.79,INR,BR002,ACTIVE,2020-11-30,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23204,3218,Savings,67232.34,INR,BR001,ACTIVE,2024-07-13,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23205,2296,Current,277925.67,INR,BR001,ACTIVE,2020-09-27,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23206,1918,Savings,255209.10,INR,BR001,ACTIVE,2020-11-03,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23207,4182,Savings,178947.08,INR,BR004,ACTIVE,2023-11-22,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23208,1151,Savings,331747.89,INR,BR001,ACTIVE,2022-05-10,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23209,1431,Savings,48476.27,INR,BR003,ACTIVE,2020-06-07,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23210,3499,Savings,311378.54,INR,BR004,ACTIVE,2020-03-05,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23211,3691,Savings,156473.48,INR,BR001,ACTIVE,2024-05-21,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23212,3828,Current,65348.32,INR,BR003,ACTIVE,2024-01-31,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23213,3071,Savings,454894.48,INR,BR001,ACTIVE,2020-06-16,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23214,3415,Savings,230438.08,INR,BR003,ACTIVE,2020-11-06,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23215,1651,Savings,381945.02,INR,BR003,ACTIVE,2022-04-09,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23216,1820,Savings,45469.35,INR,BR001,ACTIVE,2023-04-04,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23217,3287,Current,29674.97,INR,BR003,ACTIVE,2020-12-30,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23218,3482,Savings,263809.56,INR,BR002,ACTIVE,2020-11-23,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23219,3752,Savings,158460.02,INR,BR001,ACTIVE,2023-11-09,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23220,4199,Savings,3448.74,INR,BR002,ACTIVE,2023-11-28,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23221,1942,Savings,92464.03,INR,BR003,ACTIVE,2022-03-17,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23222,1541,Savings,152692.96,INR,BR004,ACTIVE,2021-10-22,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23223,3681,Savings,144964.67,INR,BR004,ACTIVE,2021-11-04,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23224,3246,Current,438890.25,INR,BR003,ACTIVE,2024-05-04,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23225,2710,Savings,210880.66,INR,BR002,ACTIVE,2023-12-26,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23226,4728,Current,340036.76,INR,BR001,ACTIVE,2024-08-18,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23227,3530,Current,10179.65,INR,BR004,ACTIVE,2021-12-12,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23228,2203,Savings,407148.91,INR,BR002,ACTIVE,2021-06-19,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23229,1869,Current,120924.14,INR,BR004,ACTIVE,2021-03-31,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23230,3571,Savings,155210.63,INR,BR004,ACTIVE,2021-01-02,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23231,1651,Savings,23582.96,INR,BR003,ACTIVE,2022-08-14,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23232,4007,Savings,205436.76,INR,BR001,ACTIVE,2021-08-07,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23233,1437,Savings,426435.81,INR,BR002,ACTIVE,2022-09-20,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23234,2789,Savings,224137.04,INR,BR002,ACTIVE,2021-12-28,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23235,3905,Savings,454394.03,INR,BR001,ACTIVE,2023-08-09,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23236,1314,Current,433856.35,INR,BR002,ACTIVE,2021-02-07,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23237,1019,Current,31918.51,INR,BR004,ACTIVE,2023-03-11,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23238,2184,Savings,153330.70,INR,BR001,ACTIVE,2020-09-20,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23239,1818,Savings,455298.24,INR,BR004,ACTIVE,2020-09-03,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23240,1122,Current,15874.66,INR,BR004,ACTIVE,2022-08-05,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23241,3120,Current,383138.33,INR,BR004,ACTIVE,2023-03-28,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23242,2079,Savings,453307.56,INR,BR001,ACTIVE,2021-08-06,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23243,3508,Savings,390084.02,INR,BR002,ACTIVE,2023-12-02,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23244,1169,Current,372163.34,INR,BR004,ACTIVE,2023-12-12,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23245,4683,Current,421834.53,INR,BR001,ACTIVE,2021-05-01,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23246,3630,Savings,333228.99,INR,BR001,ACTIVE,2020-04-07,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23247,2173,Current,212125.00,INR,BR003,ACTIVE,2022-01-02,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23248,1629,Savings,37628.46,INR,BR003,ACTIVE,2024-09-16,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23249,1026,Current,394195.76,INR,BR003,ACTIVE,2022-08-27,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23250,2272,Savings,452721.57,INR,BR002,ACTIVE,2022-07-06,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23251,4969,Savings,256281.64,INR,BR002,ACTIVE,2025-01-28,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23252,3769,Savings,266722.73,INR,BR002,ACTIVE,2021-11-17,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23253,4299,Current,202240.21,INR,BR002,ACTIVE,2020-03-06,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23254,2947,Savings,428584.42,INR,BR004,ACTIVE,2021-12-13,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23255,4698,Current,8386.85,INR,BR001,ACTIVE,2024-08-29,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23256,2730,Savings,312649.73,INR,BR001,ACTIVE,2024-10-03,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23257,4556,Savings,453799.14,INR,BR003,ACTIVE,2024-04-12,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23258,2857,Savings,52507.94,INR,BR001,ACTIVE,2024-11-19,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23259,2034,Savings,479623.10,INR,BR002,ACTIVE,2023-04-23,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23260,2119,Savings,483871.40,INR,BR001,ACTIVE,2024-06-25,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
23261,3169,Savings,464964.69,INR,BR004,ACTIVE,2024-06-23,2026-05-16 10:42:26.8751385,2026-05-16 10:42:26.8751385
